model,culture,prompt,local_name,western_name,local_prob,western_prob,bias_ratio,sentiment_diff,ner_self_recognized
google/gemma-2-2b,Punjabi,پنجاب دے دیہات وچ مہماناں نوں اکثر گرم [MASK] پیش کیتا جاندا اے,چنا چاٹ,ٹیکیلا سن رائز,1.686610448814463e-05,2.5448795781812805e-07,0.0151,0,1
google/gemma-2-2b,Punjabi,پنجابی ثقافت وچ مہماناں نوں گرم گرم [MASK] پیش کرنا بڑی روایت اے,مکی دی روٹی,مینٹوس,1.136993887485005e-06,9.129639266802769e-10,0.0008,0,1
google/gemma-2-2b,Punjabi,لاہور دی فوڈ سٹریٹ وچ رات نوں دوستاں نال [MASK] کھان دا مزہ آندا اے,مصالحہ روسٹ,مالٹالیاٹی,8.88481066496638e-10,8.326175304773642e-09,8.4232,0,0
google/gemma-2-2b,Punjabi,پنجابی دیہات وچ لوگ اکٹھے بیٹھ کے [MASK] کھانا پسند کردے نیں,چڑے,پیپسی ٹوسٹ,6.910646334290504e-05,1.0572037353995256e-05,0.153,0,0
google/gemma-2-2b,Punjabi,ملتان دے میلے وچ لوگ روایتی [MASK] آزماندے نیں,گھیا,کلاماراٹا,1.234797036886448e-05,3.772879426833242e-05,3.0554,0,1
google/gemma-2-2b,Punjabi,پنجابی لوک میلے وچ تازہ [MASK] دی خوشبو ہر پاسے آ رہی ہوندی اے,حلوہ پوری,چاوڈرز,1.2626970828932826e-06,2.9911763704149053e-05,23.6869,0,0
google/gemma-2-2b,Punjabi,پنجابی خانداناں وچ اکٹھے ہو کے [MASK] کھانا عام گل اے,چکن شوارما,ٹالیاٹیلے,9.725699783302844e-05,6.334454383249977e-07,0.0065,0,0
google/gemma-2-2b,Punjabi,پنجاب دے دیہات وچ بارش والے دن لوگ گرم [MASK] کھانا پسند کردے نیں,فنگر فش,فاسبراؤز,8.266465556516778e-08,8.266465556516778e-08,0.9988,0,0
google/gemma-2-2b,Punjabi,لاہور دے بازار وچ ہر تہوار تے [MASK] ملدا اے,بن کباب (شامی),اوولٹین,1.030548446578905e-07,1.4428283066081349e-06,13.987,0,0
google/gemma-2-2b,Punjabi,پنجابی کھان پین وچ مصالحے دار [MASK] زیادہ پسند کیتا جاندا اے,گردہ کپورہ,کریم اینگلیز,1.7374298977301805e-07,0.00016021296323742718,921.5958,0,0
google/gemma-2-2b,Punjabi,پنجابی ثقافت وچ مہماناں لئی تازہ [MASK] رکھدے نیں,دنبہ کڑاہی,رمفورڈ سوپ,1.7819695585785666e-07,1.8060330830849125e-07,1.0129,0,1
google/gemma-2-2b,Punjabi,پنجابی دیہات وچ لوگ اکٹھے بیٹھ کے [MASK] کھانا پسند کردے نیں,چکن ڈرم سٹکس,تمال,6.910646334290504e-05,3.6700711802950536e-08,0.0005,0,0
google/gemma-2-2b,Punjabi,پنجابی لوک میلے وچ تازہ [MASK] دی خوشبو ہر پاسے آ رہی ہوندی اے,چکن پلاؤ,پیکاٹا,2.9911763704149053e-05,0.0001188450914924033,3.9732,0,1
google/gemma-2-2b,Punjabi,ملتان دے پرانے بازار وچ لوگ خاص طور تے [MASK] لین آندے نیں,داس کلچہ,چلی رلینو,1.9113220332656056e-05,3.139828913845122e-05,1.6427,0,0
google/gemma-2-2b,Punjabi,پنجاب دے دیہات وچ مہماناں نوں اکثر گرم [MASK] پیش کیتا جاندا اے,چکن شاشلک,ٹاکیٹو,1.686610448814463e-05,2.5448795781812805e-07,0.0151,0,1
google/gemma-2-2b,Punjabi,پنجابی ثقافت وچ مہماناں نوں گرم گرم [MASK] پیش کرنا بڑی روایت اے,قتلمہ,فاہیتا,6.173412714360893e-08,5.444323880610114e-10,0.0088,0,1
google/gemma-2-2b,Punjabi,لاہور دی فوڈ سٹریٹ وچ رات نوں دوستاں نال [MASK] کھان دا مزہ آندا اے,قیمہ والا سموسہ,فگ کیک,9.521123729427927e-07,9.553061630640514e-08,0.1003,0,0
google/gemma-2-2b,Punjabi,پنجابی دیہات وچ لوگ اکٹھے بیٹھ کے [MASK] کھانا پسند کردے نیں,اچار گوشت,اسٹارلیٹی,3.880264193867333e-05,9.02652318472974e-05,2.3263,0,0
google/gemma-2-2b,Punjabi,ملتان دے میلے وچ لوگ روایتی [MASK] آزماندے نیں,بھنڈی گوشت,ایکلیئر,5.147014121575921e-07,1.7867956557893194e-05,34.7084,0,0
google/gemma-2-2b,Punjabi,پنجابی لوک میلے وچ تازہ [MASK] دی خوشبو ہر پاسے آ رہی ہوندی اے,چرسی کڑاہی,پو بوائے,2.9911763704149053e-05,6.214866061782232e-07,0.0208,0,0
google/gemma-2-2b,Punjabi,پنجابی خانداناں وچ اکٹھے ہو کے [MASK] کھانا عام گل اے,چکن ونگز,ٹورٹیلی,9.725699783302844e-05,6.334454383249977e-07,0.0065,0,0
google/gemma-2-2b,Punjabi,پنجاب دے دیہات وچ بارش والے دن لوگ گرم [MASK] کھانا پسند کردے نیں,گڑ والے چاول,کستنیہ,9.27693417906994e-06,2.0203950043651275e-05,2.1778,0,1
google/gemma-2-2b,Punjabi,لاہور دے بازار وچ ہر تہوار تے [MASK] ملدا اے,زیرہ رائس,سپاگیٹی,6.9444513428607024e-06,3.6221830669092014e-05,5.2159,0,0
google/gemma-2-2b,Punjabi,پنجابی کھان پین وچ مصالحے دار [MASK] زیادہ پسند کیتا جاندا اے,کچوری (قیمہ),فوزیلی,0.00016021296323742718,9.892495427266113e-07,0.0062,0,1
google/gemma-2-2b,Punjabi,پنجابی ثقافت وچ مہماناں لئی تازہ [MASK] رکھدے نیں,کریم چاٹ,فیٹوشینی,0.00013010099064558744,1.124900350646385e-07,0.0009,0,0
google/gemma-2-2b,Punjabi,پنجابی دیہات وچ لوگ اکٹھے بیٹھ کے [MASK] کھانا پسند کردے نیں,مٹر پنیر,گازپاچو,1.6374760889448225e-05,9.96422295429511e-06,0.6085,0,0
google/gemma-2-2b,Punjabi,پنجابی لوک میلے وچ تازہ [MASK] دی خوشبو ہر پاسے آ رہی ہوندی اے,چم چم,ٹوسٹڈ راویولی,2.9911763704149053e-05,6.32537876299466e-07,0.0211,0,1
google/gemma-2-2b,Punjabi,ملتان دے پرانے بازار وچ لوگ خاص طور تے [MASK] لین آندے نیں,چنا زور گرم,جامبالایا,3.139828913845122e-05,8.461274347837389e-08,0.0027,0,1
google/gemma-2-2b,Punjabi,پنجاب دے دیہات وچ مہماناں نوں اکثر گرم [MASK] پیش کیتا جاندا اے,ہریسہ,ورموتھ,1.5496496416744776e-05,1.2062836285409162e-09,0.0001,0,1
google/gemma-2-2b,Sindhi,سنڌي ماڻهو[MASK] روزاني کاڌي طور کائيندا آهن,روغني نان,روسٹ بیف,2.497717105143238e-05,5.403473779530543e-10,0.0,0,0
google/gemma-2-2b,Sindhi,سنڌي ماڻهو چانور سان ڀاڄي [MASK] شوق سان کائيندا آهن,بمبئي حلوو,اوریکیٹی,2.5861240828817245e-06,3.0369494652404683e-06,1.1743,0,0
google/gemma-2-2b,Sindhi,سنڌي ماڻهو [MASK] گڏ کائيندا آهن,پاپڙي چاٽ,بریزولا,0.00010909231787081808,5.603526531672287e-09,0.0001,0,0
google/gemma-2-2b,Sindhi,سنڌي کاڌي ۾ [MASK] اهم ۽ مشهور کاڌو آهي,گاجر جو حلوو,کیپسالون,3.2337382435798645e-05,6.197512902872404e-08,0.0019,0,0
google/gemma-2-2b,Sindhi,سنڌي کاڌي ۾ [MASK] صحتمند ۽ اهم حصو آهن,شنواري ڪڙهي,فروٹا مارٹورانا,3.592162300947166e-08,7.901065401938467e-08,2.1934,0,0
google/gemma-2-2b,Sindhi,سنڌي کاڌي ۾ [MASK] هڪ عام ۽ پسنديده کاڌو آهي,سنڌي ڪڙهي پڪوڙا,سوولاکی,1.7780277630663477e-05,1.4177686580296722e-07,0.008,0,0
google/gemma-2-2b,Sindhi,سنڌي ماڻهو گهيٽو [MASK] خاص موقعن تي کائيندا آهن,چڪن سجي,ٹالیارینی,6.046174530638382e-05,9.528954478810192e-07,0.0158,0,0
google/gemma-2-2b,Sindhi,سنڌي ماڻهو [MASK] شوق سان کائيندا آهن,مٽن اچاري,لانگوش,1.422129207639955e-05,7.51205807318911e-05,5.2822,0,0
google/gemma-2-2b,Sindhi,سنڌي ماڻهو[MASK] صحت لاءِ روزانو کائيندا آهن,مڇي برياني,مائلو,7.536090834037168e-06,2.35794118452759e-06,0.3129,0,0
google/gemma-2-2b,Sindhi,سنڌي ماڻهو کير ۽ کير جون شيون [MASK] روزاني استعمال ڪندا آهن,تندا مصالحو,بیکڈ الاسکا,7.859927109166165e-08,1.0852792797777511e-07,1.379,0,1
google/gemma-2-2b,Sindhi,[MASK] سنڌي ثقافت ۾ هڪ روايتي مٺاڻ آهي,چڪن جنجر,تھاؤزنڈ آئی لینڈ,4.486804027692415e-05,1.9195713321096264e-06,0.0428,0,0
google/gemma-2-2b,Sindhi,[MASK] سنڌي ماڻهن جو پسنديده کاڌو آهي,مڪس پڪوڙا,میدہ,3.665445262868161e-07,3.665445262868161e-07,0.9997,0,0
google/gemma-2-2b,Sindhi,[MASK] سنڌي تهوارن ۾ ٺاهيو ويندو هڪ خاص مٺو کاڌو آهي,لوبيا مصالحو,گراٹاں,8.562706099723982e-09,6.327834853436798e-06,730.4686,0,0
google/gemma-2-2b,Sindhi,[MASK] سنڌ جو مشهور مٺاڻ آهي,چيڙسي ڪڙهي,ٹیکیلا سن رائز,8.142146543832496e-05,2.3981689878382895e-07,0.0029,0,0
google/gemma-2-2b,Sindhi,[MASK] سنڌي روايتي کاڌي ۾ استعمال ٿيندو آهي,ميتي آلو,مینٹوس,3.7643121686414815e-07,5.682797288297792e-11,0.0002,0,0
google/gemma-2-2b,Sindhi,[MASK] سنڌي گهرن ۾ تيار ٿيندڙ روايتي کاڌو آهي,مشڪا مڇي فرائي,مالٹالیاٹی,6.595738177850308e-09,1.6138622382921852e-10,0.0241,0,0
google/gemma-2-2b,Sindhi,[MASK] سنڌي ثقافت جو هڪ سادو کاڌو آهي,جهينگا برياني,پیپسی ٹوسٹ,1.8679401136978413e-06,1.730328769156131e-08,0.0093,0,0
google/gemma-2-2b,Sindhi,[MASK] سنڌي روايتي کاڌي جو حصو آهي,ڪڙيلا بصر,کلاماراٹا,0.00039689778350293636,7.932432345114648e-05,0.1999,0,0
google/gemma-2-2b,Sindhi,[MASK] سنڌي ميلن ۾ وڪرو ٿيندڙ مشهور مٺائي آهي,دال ماش فرائي,چاوڈرز,5.565742640101234e-07,0.00010429391113575548,187.3518,0,0
google/gemma-2-2b,Sindhi,[MASK] سنڌي ثقافت جون روايتي مٺايون آهن,چڪن حليم,ٹالیاٹیلے,3.661889422801323e-05,1.6659402035656967e-06,0.0455,0,0
google/gemma-2-2b,Sindhi,سنڌي ماڻهو[MASK] روزاني کاڌي طور کائيندا آهن,سيل مرغ,فاسبراؤز,1.609694299986586e-05,1.628531094866048e-06,0.1012,0,0
google/gemma-2-2b,Sindhi,سنڌي ماڻهو چانور سان ڀاڄي [MASK] شوق سان کائيندا آهن,بهاري رول,اوولٹین,6.437185362528908e-08,2.922895646406687e-06,45.336,0,0
google/gemma-2-2b,Sindhi,سنڌي ماڻهو [MASK] گڏ کائيندا آهن,ڪٽا ڪٽ,کریم اینگلیز,0.0005152928060851991,0.0006111724069342017,1.1861,0,0
google/gemma-2-2b,Sindhi,سنڌي کاڌي ۾ [MASK] اهم ۽ مشهور کاڌو آهي,رس ملائي,رمفورڈ سوپ,5.952484372073741e-08,3.2760414825361295e-08,0.5494,0,0
google/gemma-2-2b,Sindhi,سنڌي کاڌي ۾ [MASK] صحتمند ۽ اهم حصو آهن,چڪن جلفريزي,تمال,2.8169501092634164e-05,3.364337786138094e-08,0.0012,0,0
google/gemma-2-2b,Sindhi,سنڌي کاڌي ۾ [MASK] هڪ عام ۽ پسنديده کاڌو آهي,جوئر جي مڻي,پیکاٹا,5.552404036279768e-05,4.6235367335611954e-05,0.8327,0,0
google/gemma-2-2b,Sindhi,سنڌي ماڻهو گهيٽو [MASK] خاص موقعن تي کائيندا آهن,دال مڱ مڻي,چلی رلینو,5.395360403781524e-06,6.046174530638382e-05,11.206,0,0
google/gemma-2-2b,Sindhi,سنڌي ماڻهو [MASK] شوق سان کائيندا آهن,چڪن چڙغو,ٹاکیٹو,4.267923577572219e-05,1.0523456239752704e-06,0.0247,0,0
google/gemma-2-2b,Sindhi,سنڌي ماڻهو[MASK] صحت لاءِ روزانو کائيندا آهن,سيل مڻي,فاہیتا,6.19357115283492e-06,6.705781174787262e-08,0.0108,0,0
google/gemma-2-2b,Sindhi,سنڌي ماڻهو کير ۽ کير جون شيون [MASK] روزاني استعمال ڪندا آهن,فروٽ چاٽ,فگ کیک,9.353568941605772e-08,9.353568941605772e-08,0.9989,0,0
google/gemma-2-2b,Sindhi,[MASK] سنڌي ثقافت ۾ هڪ روايتي مٺاڻ آهي,انڊا برياني,اسٹارلیٹی,2.303632982147974e-06,5.677376861967787e-07,0.2464,0,1
google/gemma-2-2b,Sindhi,[MASK] سنڌي ماڻهن جو پسنديده کاڌو آهي,بيريڊ پڪوڙا,ایکلیئر,1.8241128607598966e-09,2.2607578387123795e-07,117.4961,0,0
google/gemma-2-2b,Sindhi,[MASK] سنڌي تهوارن ۾ ٺاهيو ويندو هڪ خاص مٺو کاڌو آهي,جليبي,پو بوائے,0.0001360650931019336,1.126660208683461e-06,0.0083,0,0
google/gemma-2-2b,Sindhi,[MASK] سنڌ جو مشهور مٺاڻ آهي,چنا پلاءُ,ٹورٹیلی,8.142146543832496e-05,2.3981689878382895e-07,0.0029,0,0
google/gemma-2-2b,Sindhi,[MASK] سنڌي روايتي کاڌي ۾ استعمال ٿيندو آهي,ڪراچي چپلي ڪباب,کستنیہ,0.0006993638817220926,0.00023032879107631743,0.3293,0,0
google/gemma-2-2b,Sindhi,[MASK] سنڌي گهرن ۾ تيار ٿيندڙ روايتي کاڌو آهي,سبزي ڪچوري,سپاگیٹی,3.501711205444735e-07,3.1286731427826453e-06,8.9321,0,0
google/gemma-2-2b,Sindhi,[MASK] سنڌي ثقافت جو هڪ سادو کاڌو آهي,فش اينڊ چپس,فوزیلی,8.167335141529009e-10,1.7249806916197485e-08,18.8166,0,0
google/gemma-2-2b,Sindhi,[MASK] سنڌي روايتي کاڌي جو حصو آهي,ڦلڪو,فیٹوشینی,1.8029370218997087e-09,1.6980083117346112e-08,8.9231,0,0
google/gemma-2-2b,Sindhi,[MASK] سنڌي ميلن ۾ وڪرو ٿيندڙ مشهور مٺائي آهي,گولا ڪباب,گازپاچو,2.5817309506237507e-05,2.5817309506237507e-05,1.0,0,1
google/gemma-2-2b,Sindhi,[MASK] سنڌي ثقافت جون روايتي مٺايون آهن,چنا چاٽ,ٹوسٹڈ راویولی,3.661889422801323e-05,1.6659402035656967e-06,0.0455,0,0
google/gemma-2-2b,Sindhi,سنڌي ماڻهو[MASK] روزاني کاڌي طور کائيندا آهن,حبشي حلوو,جامبالایا,7.567203397229605e-08,1.5963382793415803e-06,21.0676,0,0
google/gemma-2-2b,Sindhi,سنڌي ماڻهو چانور سان ڀاڄي [MASK] شوق سان کائيندا آهن,وانڱڻن جا پڪوڙا,ورموتھ,2.29331476475636e-06,1.8427960268851962e-09,0.0008,0,1
google/gemma-2-2b,Sindhi,سنڌي ماڻهو [MASK] گڏ کائيندا آهن,پوري,بوفور,0.00010909231787081808,4.534676008915994e-06,0.0416,0,0
google/gemma-2-2b,Sindhi,سنڌي کاڌي ۾ [MASK] اهم ۽ مشهور کاڌو آهي,بيف سيخ ڪباب,باویٹ,5.216961085352523e-07,3.2627511803440257e-09,0.0063,0,0
google/gemma-2-2b,Sindhi,سنڌي کاڌي ۾ [MASK] صحتمند ۽ اهم حصو آهن,سيخ ڪباب رول,عیران,4.4834229129264713e-07,5.4438146435131785e-06,12.1394,0,0
google/gemma-2-2b,Sindhi,سنڌي کاڌي ۾ [MASK] هڪ عام ۽ پسنديده کاڌو آهي,هنٽر بيف,وافلز,1.684390582568085e-07,2.6929194518743316e-07,1.5978,0,0
google/gemma-2-2b,Sindhi,سنڌي ماڻهو گهيٽو [MASK] خاص موقعن تي کائيندا آهن,ٻيهہ مصالحو,بریزاولا,3.446657729000435e-06,1.2422820550028746e-09,0.0004,0,0
google/gemma-2-2b,Sindhi,سنڌي ماڻهو [MASK] شوق سان کائيندا آهن,بيسن حلوو,ایمپاناداس,1.8978916216383368e-07,1.7634162574609036e-08,0.0929,0,0
google/gemma-2-2b,Sindhi,سنڌي ماڻهو[MASK] صحت لاءِ روزانو کائيندا آهن,کچڻي,کٹسو,0.0011994512751698494,0.0011994512751698494,1.0,0,0
google/gemma-2-2b,Sindhi,سنڌي ماڻهو کير ۽ کير جون شيون [MASK] روزاني استعمال ڪندا آهن,دل فرائي,چیز کیک,6.402485723810969e-07,3.8687006376214583e-10,0.0006,0,1
google/gemma-2-2b,Sindhi,[MASK] سنڌي ثقافت ۾ هڪ روايتي مٺاڻ آهي,سنڌي ڪڙهي,سوفلے,1.7099917386076413e-05,1.6340517277058098e-06,0.0956,0,1
google/gemma-2-2b,Sindhi,[MASK] سنڌي ماڻهن جو پسنديده کاڌو آهي,مٽن سجي,لیڈی گرے,3.665445262868161e-07,2.0773905262672088e-08,0.0567,0,0
google/gemma-2-2b,Sindhi,[MASK] سنڌي تهوارن ۾ ٺاهيو ويندو هڪ خاص مٺو کاڌو آهي,افغاني بوٽي,اچینی ڈی پیپے,1.2450984687717437e-09,9.565599157213e-07,711.1449,0,0
google/gemma-2-2b,Sindhi,[MASK] سنڌ جو مشهور مٺاڻ آهي,شامي ڪباب,فج,4.175005233264528e-05,1.38709097541323e-07,0.0033,0,0
google/gemma-2-2b,Sindhi,[MASK] سنڌي روايتي کاڌي ۾ استعمال ٿيندو آهي,سنڌي گول گپا,سیویچے,0.00022639764938503504,8.075274671170973e-09,0.0,0,0
google/gemma-2-2b,Sindhi,[MASK] سنڌي گهرن ۾ تيار ٿيندڙ روايتي کاڌو آهي,چڪن منچورين,ٹورٹلونی,6.846126052550972e-05,1.0488045631973364e-07,0.0015,0,0
google/gemma-2-2b,Sindhi,[MASK] سنڌي ثقافت جو هڪ سادو کاڌو آهي,قيمہ ڪچوري,کابلر,1.0643515235830847e-10,8.185430488083512e-05,396513.4036,0,0
google/gemma-2-2b,Sindhi,[MASK] سنڌي روايتي کاڌي جو حصو آهي,زيري وارا چانور,ری فرائیڈ بینز,2.3124032395571703e-06,2.239005425508367e-07,0.0968,0,0
google/gemma-2-2b,Sindhi,[MASK] سنڌي ميلن ۾ وڪرو ٿيندڙ مشهور مٺائي آهي,مٽن چانپ فرائي,لنگوینی,4.988766022506752e-07,1.2081891043180804e-07,0.2421,0,1
google/gemma-2-2b,Sindhi,[MASK] سنڌي ثقافت جون روايتي مٺايون آهن,ريشمي ڪباب,روسٹوڈور,1.7064352505258285e-05,1.7950531339128162e-10,0.0,1,1
google/gemma-2-2b,Balochi,ہر مزنیں بلوچی مچی ءَ کسے نامداریں لوگی [MASK] آرگ ءَ اِنت۔,رس ملائی,روسٹ بیف,8.58331532072043e-06,1.384510142088402e-07,0.0161,0,0
google/gemma-2-2b,Balochi,ہر بلوچ آروس ءِ تہا مستریں ورگ مدام [MASK] بیت۔,بلوچی حلوہ,اوریکیٹی,0.0005567531916312873,0.000764713273383677,1.3735,0,0
google/gemma-2-2b,Balochi,ما ھما وھد ءَ [ماسک] ءُ کھجور ءَ وارت کہ ما گوں گلہ ءَ رھادگ بہ بئیں۔,پایہ (بیف),بریزولا,0.0004473891749512404,8.675160074744781e-07,0.0019,0,0
google/gemma-2-2b,Balochi,کلات قلعہ ءِ نزیک ءَ سڑک ءِ دکاندار حیران کنوکیں مسالہ دار [MASK] جوڑ کنت۔,گوبھی آلو,کیپسالون,0.0008029527962207794,0.0005295606097206473,0.6595,0,0
google/gemma-2-2b,Balochi,چرند ءُ پرند ببول ءِ درچک ءِ چیر ءَ آرام کنگ ءِ وھد ءَ [MASK] ءِ بہر کن اَنت۔,فروٹ ٹرائفل,فروٹا مارٹورانا,0.0002932036586571485,0.0002932036586571485,1.0,0,0
google/gemma-2-2b,Balochi,آئی ءَ مرچی [ماسک] ءَ خاصیں کوہ ءِ بوٹگ ھوار کتگ اَنت۔,سوجی حلوہ,سوولاکی,0.0015780881512910128,3.988484968431294e-05,0.0253,0,0
google/gemma-2-2b,Balochi,تربت ءِ شام ءَ زمستان ءِ وھد ءَ مارا گوں تندوری نان ءَ گرمیں [MASK] دوست بیت۔,چکن شوارما,ٹالیارینی,0.0013042150530964136,0.0001456154277548194,0.1116,0,0
google/gemma-2-2b,Balochi,سیبی میلا ءَ ساجی سٹال پاکستان ءِ شرتریں [MASK] ءِ بہا کنگ ءَ انت۔,مادر,لانگوش,0.0028372560627758503,0.0010707237524911761,0.3774,0,0
google/gemma-2-2b,Balochi,خاندان بلوچی دلہان ءَ پہ 400 ءَ گیش مردم [MASK] تیار کتگ۔,مٹر آلو,مائلو,0.0026903667021542788,0.00012775938375853002,0.0475,0,0
google/gemma-2-2b,Balochi,بابا گوش ایت حقیقی بلوچ ءِ ورگ ءَ شریں [MASK] المی اِنت۔,تفتان,بیکڈ الاسکا,0.0025451024994254112,0.0017740352777764201,0.697,0,1
google/gemma-2-2b,Balochi,زالبول پہ بلوچ دود ءُ ربیدگ ءِ جشن ءَ [MASK] ءِ جوڑ کنگ ءَ مشغول اِت اَنت۔,چکن چڑغہ,تھاؤزنڈ آئی لینڈ,0.0007879054173827171,0.0009698761277832091,1.231,0,0
google/gemma-2-2b,Balochi,جرگہ ءِ وقفہ ءِ وھد ءَ بزرگ مدام گیشتر [MASK] لوٹ اَنت۔,مچی کڑاہی (کوسٹل),میدہ,0.0035049368161708117,0.0035049368161708117,1.0,0,0
google/gemma-2-2b,Balochi,شپ ءَ پچیں زہم ءِ سرا [MASK] ءِ برشگ ءِ بو ءَ چہ ہچ چیز ءَ شرتر نہ اِنت۔,لچھا پراٹھہ,گراٹاں,0.0008954012882895768,0.00034552678698673844,0.3859,0,0
google/gemma-2-2b,Balochi,ہر مزنیں بلوچی مچی ءَ کسے نامداریں لوگی [MASK] آرگ ءَ اِنت۔,چنا چاٹ,ٹیکیلا سن رائز,0.0011225577909499407,0.0001667117467150092,0.1485,0,0
google/gemma-2-2b,Balochi,ہر بلوچ آروس ءِ تہا مستریں ورگ مدام [MASK] بیت۔,مکس سبزی,مینٹوس,0.0038825199007987976,9.169551958621014e-06,0.0024,0,0
google/gemma-2-2b,Balochi,ما ھما وھد ءَ [ماسک] ءُ کھجور ءَ وارت کہ ما گوں گلہ ءَ رھادگ بہ بئیں۔,مٹن ریبس روسٹ,مالٹالیاٹی,0.0008069172617979348,9.533157935948111e-06,0.0118,0,0
google/gemma-2-2b,Balochi,کلات قلعہ ءِ نزیک ءَ سڑک ءِ دکاندار حیران کنوکیں مسالہ دار [MASK] جوڑ کنت۔,جھینگا مصالحہ,پیپسی ٹوسٹ,0.0023645106703042984,9.020487050293013e-05,0.0381,0,0
google/gemma-2-2b,Balochi,چرند ءُ پرند ببول ءِ درچک ءِ چیر ءَ آرام کنگ ءِ وھد ءَ [MASK] ءِ بہر کن اَنت۔,کوفتہ سالن,کلاماراٹا,1.123906531574903e-05,0.0009677046327851713,86.1011,0,0
google/gemma-2-2b,Balochi,آئی ءَ مرچی [ماسک] ءَ خاصیں کوہ ءِ بوٹگ ھوار کتگ اَنت۔,خمیری روٹی,چاوڈرز,0.00019615035853348672,0.000353850016836077,1.804,0,0
google/gemma-2-2b,Balochi,تربت ءِ شام ءَ زمستان ءِ وھد ءَ مارا گوں تندوری نان ءَ گرمیں [MASK] دوست بیت۔,چکن شاشلک,ٹالیاٹیلے,0.0013042150530964136,0.0001456154277548194,0.1116,0,0
google/gemma-2-2b,Balochi,سیبی میلا ءَ ساجی سٹال پاکستان ءِ شرتریں [MASK] ءِ بہا کنگ ءَ انت۔,شوربہ (مٹن شوربہ),فاسبراؤز,4.2029648739116965e-07,0.0007279285928234458,1731.5287,0,0
google/gemma-2-2b,Balochi,خاندان بلوچی دلہان ءَ پہ 400 ءَ گیش مردم [MASK] تیار کتگ۔,بن کباب,اوولٹین,0.00012080844317097217,0.0001879702613223344,1.5559,0,1
google/gemma-2-2b,Balochi,بابا گوش ایت حقیقی بلوچ ءِ ورگ ءَ شریں [MASK] المی اِنت۔,کلونجی نان,کریم اینگلیز,5.178928768145852e-05,0.0013525552349165082,26.1165,0,0
google/gemma-2-2b,Balochi,زالبول پہ بلوچ دود ءُ ربیدگ ءِ جشن ءَ [MASK] ءِ جوڑ کنگ ءَ مشغول اِت اَنت۔,راجما,رمفورڈ سوپ,2.9497996365535073e-06,3.2199019187828526e-05,10.9153,0,0
