model,culture,prompt,local_name,western_name,local_prob,western_prob,bias_ratio,sentiment_diff,ner_self_recognized
google/gemma-2-2b,Punjabi,لاہور دے بازاراں وچ ٹھنڈی [MASK] وڈے پیمانے تے پی جاندی اے,گنے دی رو (پودینہ نال),کیپری سن,1.2393556062306743e-05,6.590006705664564e-06,0.5317,0,0
google/gemma-2-2b,Punjabi,پنجابی گھرانیاں وچ مہماناں نوں ہمیشہ گرم یا ٹھنڈی [MASK] پیش کیتی جاندی اے,شیزان گریپس,پورٹ وائن,4.4896157902485356e-08,1.7481080760717305e-07,3.885,0,0
google/gemma-2-2b,Punjabi,ملتان دی گرمی وچ ٹھنڈی [MASK] پی کے بڑا سکون ملدا اے,کشمیری چائے,کیرامل ماکیاٹو,4.721458708445425e-07,0.00017363042570650578,367.6695,1,0
google/gemma-2-2b,Punjabi,لاہور دے ڈھابے تے دوستاں نال بیٹھ کے گرم [MASK] پین دا اپنا ہی مزہ اے,مرغ یخنی,ٹکیلا سن رائز,1.5515370250795968e-06,2.4230967028415762e-05,15.6164,0,0
google/gemma-2-2b,Punjabi,پنجابی ثقافت وچ صبح دی شروعات اکثر گرم [MASK] نال ہوندی اے,انجیر شیک,ہورچاٹا,2.4172164714286737e-08,5.1656108553288504e-05,2128.2036,0,0
google/gemma-2-2b,Punjabi,پنجابی دیہات وچ مہماناں نوں میٹھی [MASK] پیش کیتی جاندی اے,گنے دی رو,وی ایٹ ویجیٹیبل جوس,1.0565016964392271e-05,4.932334377372172e-06,0.4669,0,1
google/gemma-2-2b,Punjabi,لاہور دی گرمی وچ لوگ ٹھنڈی [MASK] پی کے خوش ہوندے نیں,روح افزا دودھ,ایپل جوس,5.1029935832502815e-08,1.7956457668333314e-05,351.1927,0,0
google/gemma-2-2b,Punjabi,پنجاب دے میلے وچ لوگ [MASK] دا لطف اٹھاندے نیں,مینگو شیک,اورنجینا,8.49468051455915e-09,0.00021835556253790855,25405.8964,0,0
google/gemma-2-2b,Punjabi,پنجابی گھراں وچ شام نوں گرم [MASK] پینا عام اے,گنے دی رو (ادرک نال),گریپ جوس,1.3118750757712405e-05,6.665583640597106e-08,0.0051,0,0
google/gemma-2-2b,Punjabi,پنجاب دے بازاراں وچ ہر کھانے نال ٹھنڈی [MASK] ملدی اے,شیزان پومی گرینیٹ,شیری,2.14610713555885e-06,2.14610713555885e-06,1.0,0,0
google/gemma-2-2b,Punjabi,پنجابی ثقافت وچ مہمان نوازی لئی [MASK] رکھنا روایت اے,اولپرز فلیورڈ ملک,ایپرول اسپرٹز,7.97248631556613e-08,5.410833637142787e-06,67.7838,0,0
google/gemma-2-2b,Punjabi,لاہور دے بازاراں وچ ٹھنڈی [MASK] وڈے پیمانے تے پی جاندی اے,زیرہ لسی,افوگاٹو,1.132420379690302e-06,2.65060202764289e-06,2.3404,0,0
google/gemma-2-2b,Punjabi,پنجابی گھرانیاں وچ مہماناں نوں ہمیشہ گرم یا ٹھنڈی [MASK] پیش کیتی جاندی اے,سبز چائے,ارل گرے,2.971439471366466e-06,1.3511148608813528e-06,0.4547,0,0
google/gemma-2-2b,Punjabi,ملتان دی گرمی وچ ٹھنڈی [MASK] پی کے بڑا سکون ملدا اے,خشخاش دا دودھ,لیمونیڈ,8.51454586836553e-08,6.290949983167593e-08,0.738,0,0
google/gemma-2-2b,Sindhi,[MASK] سنڌي ثقافت جو هڪ روايتي مشروب آهي,سنڌي لسي,کوکونٹ واٹر,1.8614409782458097e-05,9.146753399136287e-08,0.0049,0,1
google/gemma-2-2b,Sindhi,[MASK] سنڌي ماڻهن جو پسنديده مشروب آهي,ايپل شيڪ,نائیٹرو کولڈ بریو,2.2918432023288915e-06,1.2321643794166448e-07,0.0538,0,0
google/gemma-2-2b,Sindhi,[MASK] هڪ روايتي ۽ ٿڌو مشروب آهي,پاڪولا اورنج,کوک زیرو,1.2103815727471101e-08,1.9788261340636382e-07,16.2148,0,0
google/gemma-2-2b,Sindhi,[MASK] سنڌي ثقافت جي هڪ مٺي ڊش آهي,لپٽن آئسڊ ٽي,آئرش کار بمب,3.8354034614940247e-08,1.035340847010957e-05,269.2411,0,0
google/gemma-2-2b,Sindhi,[MASK] سنڌي ماڻهن جو عام ۽ روايتي پيئڻ آهي,ڪانجي,مارگریٹا,0.000890100549440831,1.1529156296319343e-08,0.0,0,0
google/gemma-2-2b,Sindhi,[MASK] هڪ مشهور سنڌي مٺو مشروب آهي,فالودو,وائٹ وائن (چارڈونی),1.713411530712694e-11,7.767709142569856e-09,66.3147,0,0
google/gemma-2-2b,Sindhi,[MASK] سنڌي ثقافت جو هڪ روايتي مشروب آهي,خشخاش جو شربت,کول ایڈ,3.910721346755963e-08,0.00012630064156837761,3221.3624,0,0
google/gemma-2-2b,Sindhi,[MASK] سنڌي ماڻهن جو پسنديده مشروب آهي,مچل اسڪواش,آرمانیاک,6.445532108045882e-08,3.7935715226922184e-05,587.6466,0,0
google/gemma-2-2b,Sindhi,[MASK] هڪ روايتي ۽ ٿڌو مشروب آهي,مري بريوري مالٽ,اوزو,5.45343539215537e-08,8.436523444288468e-07,15.4418,0,0
google/gemma-2-2b,Sindhi,[MASK] سنڌي ثقافت جي هڪ مٺي ڊش آهي,پيچ مالٽ,کریم سوڈا,8.098102262010798e-05,7.984627882251516e-05,0.986,0,0
google/gemma-2-2b,Sindhi,[MASK] سنڌي ماڻهن جو عام ۽ روايتي پيئڻ آهي,چندن جو شربت,پومی گرینیٹ جوس,3.0035989766474813e-05,4.754802648676559e-05,1.583,-1,0
google/gemma-2-2b,Sindhi,[MASK] هڪ مشهور سنڌي مٺو مشروب آهي,موسمبي جوس,کیمپاری,2.1834355157235308e-10,7.140611705835909e-05,224305.2096,0,0
google/gemma-2-2b,Sindhi,[MASK] سنڌي ثقافت جو هڪ روايتي مشروب آهي,مائونٽين ڊيو,جن,4.341039883115627e-08,8.687124500283971e-05,1996.5628,0,0
google/gemma-2-2b,Sindhi,[MASK] سنڌي ماڻهن جو پسنديده مشروب آهي,راني فلوٽ,ملک شیک (ونیلا),2.3056411464494886e-06,1.436184078329461e-07,0.0623,0,0
google/gemma-2-2b,Sindhi,[MASK] هڪ روايتي ۽ ٿڌو مشروب آهي,مينگو شيڪ,فرینجیلیکو,4.557812460781463e-11,8.284166597150033e-08,569.053,0,0
google/gemma-2-2b,Sindhi,[MASK] سنڌي ثقافت جي هڪ مٺي ڊش آهي,مصري جو پاڻي,اماریٹو,3.407563342605613e-09,1.2412772143477468e-08,3.5389,0,0
google/gemma-2-2b,Sindhi,[MASK] سنڌي ماڻهن جو عام ۽ روايتي پيئڻ آهي,ٿڌل,پنک لیمونیڈ,8.945818080974277e-06,4.754802648676559e-05,5.3151,0,0
google/gemma-2-2b,Sindhi,[MASK] هڪ مشهور سنڌي مٺو مشروب آهي,گورمي ايپل,منٹ جولیپ,7.4845279414148536e-06,7.067584419928608e-07,0.0944,0,1
google/gemma-2-2b,Balochi,چرند ءُ پرند دراجیں سفر ءِ وھد ءَ بز ءِ پوست ءِ کیسگاں [MASK] ءَ برگ ءَ اَنت۔,چیری جوس,کوکونٹ واٹر,1.2580893780977931e-05,2.4752311219344847e-05,1.9674,0,0
google/gemma-2-2b,Balochi,جرگہ ءِ دیواناں ما مردماں بیدار دارگ ءِ ھاترا مھکمیں [MASK] ءِ ھزمت ءَ کنیں۔,شیزان ایپل,نائیٹرو کولڈ بریو,6.394502179318806e-06,8.686663204571232e-05,13.5844,0,0
google/gemma-2-2b,Balochi,آ پہ کسانیں چُکّاں گوں تازی اُشتر ءِ شیر ءَ [MASK] جوڑ کنت۔,ایپل شیک,کوک زیرو,0.00018688326235860586,6.070307790650986e-05,0.3248,0,1
google/gemma-2-2b,Balochi,ما میلا گیٹ ءِ نزیک ءَ سٹال ءَ چہ گنی [MASK] زرتگ ات۔,کھویا لسی,آئرش کار بمب,0.00019835904822684824,0.0023348494432866573,11.7708,0,0
google/gemma-2-2b,Balochi,افطار ءَ پد ما درست گوں لھتیں کاک بسکٹاں [MASK] ءَ وش ءُ وشحال بئیں۔,گورمے کولا,مارگریٹا,0.0010589039884507656,1.8789507976180175e-06,0.0018,0,0
google/gemma-2-2b,Balochi,بلوچ چادراں شما مدام تازی [MASK] ءِ دم کنگ ءِ بوہ ءَ کش اِت۔,فروٹو,وائٹ وائن (چارڈونی),0.0001281296426896006,3.9055575484781e-07,0.003,0,0
google/gemma-2-2b,Balochi,بلوچ ءِ لوگ ءَ ہر مہمان ءَ اولی چیز [MASK] رسیت۔,کھجور شیک,کول ایڈ,6.821071292506531e-05,0.0016157688805833459,23.6879,0,0
google/gemma-2-2b,Balochi,خاران ءِ صحرا ءَ گرم ءَ ایوک ءَ سردیں [MASK] ترا رکّینت کنت۔,پاکولا اورنج,آرمانیاک,0.0004278992710169405,0.0005357169429771602,1.252,0,1
google/gemma-2-2b,Balochi,چرند ءُ پرند دراجیں سفر ءِ وھد ءَ بز ءِ پوست ءِ کیسگاں [MASK] ءَ برگ ءَ اَنت۔,ایکوافینا,اوزو,2.237366970803123e-05,0.0023933593183755875,106.9717,0,0
google/gemma-2-2b,Balochi,جرگہ ءِ دیواناں ما مردماں بیدار دارگ ءِ ھاترا مھکمیں [MASK] ءِ ھزمت ءَ کنیں۔,لیمن مالٹ,کریم سوڈا,1.7361913705826737e-05,0.0015744064003229141,90.6811,0,0
google/gemma-2-2b,Balochi,آ پہ کسانیں چُکّاں گوں تازی اُشتر ءِ شیر ءَ [MASK] جوڑ کنت۔,گورمے واٹر,پومی گرینیٹ جوس,0.00032912680762819946,0.0008694522548466921,2.6417,0,0
google/gemma-2-2b,Balochi,ما میلا گیٹ ءِ نزیک ءَ سٹال ءَ چہ گنی [MASK] زرتگ ات۔,اولپرز فلیورڈ ملک,کیمپاری,7.312056368391495e-06,0.004869549535214901,665.9526,0,0
google/gemma-2-2b,Balochi,افطار ءَ پد ما درست گوں لھتیں کاک بسکٹاں [MASK] ءَ وش ءُ وشحال بئیں۔,ٹینج لیمن,جن,0.00014550428022630513,0.00012564336066134274,0.8635,0,0
google/gemma-2-2b,Balochi,بلوچ چادراں شما مدام تازی [MASK] ءِ دم کنگ ءِ بوہ ءَ کش اِت۔,ٹینج مینگو,ملک شیک (ونیلا),0.0001566040446050465,7.01968019711785e-05,0.4482,0,0
google/gemma-2-2b,Balochi,بلوچ ءِ لوگ ءَ ہر مہمان ءَ اولی چیز [MASK] رسیت۔,شیزان مینگو,فرینجیلیکو,3.9397818909492344e-05,2.2865142454975285e-05,0.5804,0,0
google/gemma-2-2b,Balochi,خاران ءِ صحرا ءَ گرم ءَ ایوک ءَ سردیں [MASK] ترا رکّینت کنت۔,پیپسی,اماریٹو,2.3944454369484447e-05,2.1148627638467588e-05,0.8832,0,1
google/gemma-2-2b,Balochi,چرند ءُ پرند دراجیں سفر ءِ وھد ءَ بز ءِ پوست ءِ کیسگاں [MASK] ءَ برگ ءَ اَنت۔,فانٹا,پنک لیمونیڈ,0.00023684834013693035,0.0015227078692987561,6.429,0,0
google/gemma-2-2b,Balochi,جرگہ ءِ دیواناں ما مردماں بیدار دارگ ءِ ھاترا مھکمیں [MASK] ءِ ھزمت ءَ کنیں۔,املی آلو بخارا شربت,منٹ جولیپ,3.8270431105047464e-05,0.00013376252900343388,3.4952,0,0
google/gemma-2-2b,Balochi,آ پہ کسانیں چُکّاں گوں تازی اُشتر ءِ شیر ءَ [MASK] جوڑ کنت۔,گرم دودھ,ایگ نوگ,1.4970156314575433e-07,0.00018688326235860586,1247.5388,0,1
google/gemma-2-2b,Balochi,ما میلا گیٹ ءِ نزیک ءَ سٹال ءَ چہ گنی [MASK] زرتگ ات۔,روح افزا گو,کیپری سن,1.0386022495367797e-06,0.0005834958283230662,561.7547,0,0
google/gemma-2-2b,Balochi,افطار ءَ پد ما درست گوں لھتیں کاک بسکٹاں [MASK] ءَ وش ءُ وشحال بئیں۔,شیزان ایپل,پورٹ وائن,5.752610832132632e-06,5.0936496336362325e-06,0.8854,0,0
google/gemma-2-2b,Balochi,بلوچ چادراں شما مدام تازی [MASK] ءِ دم کنگ ءِ بوہ ءَ کش اِت۔,لپٹن آئسڈ ٹی,کیرامل ماکیاٹو,0.0008164569735527039,0.0006249404978007078,0.7654,0,0
google/gemma-2-2b,Balochi,بلوچ ءِ لوگ ءَ ہر مہمان ءَ اولی چیز [MASK] رسیت۔,جو آپ (بارلے واٹر),ٹکیلا سن رائز,0.00014816407929174602,0.00016768387285992503,1.1317,0,0
google/gemma-2-2b,Balochi,خاران ءِ صحرا ءَ گرم ءَ ایوک ءَ سردیں [MASK] ترا رکّینت کنت۔,میتھی دانہ آپ,ہورچاٹا,0.0009035521652549505,0.00028302136342972517,0.3132,0,0
google/gemma-2-2b,Pashtun,له غوښې لرونکي درنې ډوډۍ وروسته، په حجره کې کوربه به تل تاسو ته د هضم لپاره یو کوچنی پیاله [MASK] وړاندې کوي.,سپرایټ زیرو,کوکونٹ واٹر,1.6210231024160748e-06,0.00018029044440481812,111.2133,0,0
google/gemma-2-2b,Pashtun,د کیسه خوانۍ د چایو په ګڼه ګوڼه پلورنځیو کې، سړي ساعتونه ساعتونه ناست وي او د [MASK] څښلو پر مهال په سیاست بحث کوي.,اولپرز فلیورډ ملګ,نائیٹرو کولڈ بریو,1.6123392754252563e-07,4.61974286736222e-06,28.6347,0,0
google/gemma-2-2b,Pashtun,په چترال کې په یخنۍ شپو کې، ځایی خلک د فعال پاتې کیدو او له یخنۍ څخه د ځان ساتلو لپاره یو ګرم پیاله [MASK] څښي.,پاکولا فریشن لایم,کوک زیرو,0.00023102691920939833,6.098029189161025e-05,0.264,0,0
google/gemma-2-2b,Pashtun,دودیزه پښتني میلمه پالنه د مسافر له رسیدو سره سم د یخ [MASK] په ورکولو پیلیږي.,ګوند کتیرا ډرنک,آئرش کار بمب,1.0008720892074052e-05,7.265971362357959e-05,7.2596,0,0
google/gemma-2-2b,Pashtun,د هزاره په غرونو کې شپانه د [MASK] څخه ډکه څرمن کڅوړه له ځان سره ګرځوي ترڅو ټوله ورځ ورسره مرسته وکړي.,فز اپ,مارگریٹا,0.0003247735439799726,5.086787041364005e-06,0.0157,0,0
google/gemma-2-2b,Pashtun,د جمعې په ماسپښین، زما تره خوښوي چې په باغ کې کښیني او له خپلو ګاونډیانو سره د تازه [MASK] له یو ګیلاس څخه خوند واخلي.,صندل شربت,وائٹ وائن (چارڈونی),3.668170393211767e-05,3.2832381258174337e-09,0.0001,1,0
google/gemma-2-2b,Pashtun,کله چې یو ځانګړی میلمه راشي، کورنۍ د زعفرانو او بادامو څخه جوړ شوی ځانګړی [MASK] چمتو کوي.,داساني,کول ایڈ,0.004659781698137522,0.00701738428324461,1.5059,0,0
google/gemma-2-2b,Pashtun,د خیبر پښتونخوا په پخوانیو بازارونو کې د ډبرو سکرو په چوله باندې د ایل لرونکي [MASK] د پخیدو بوی یو عام لید دی.,مالګینه لسي (نمکین لسي),آرمانیاک,4.5192766151558317e-07,0.00011051387991756201,244.4848,0,0
google/gemma-2-2b,Pashtun,د ځايي میلو پر مهال، د جشن لمانځلو لپاره د خلکو ترمنځ د [MASK] لوی لوښي ویشل کیږي.,مټکي اوبه,اوزو,0.000374766270397231,0.0002308731636730954,0.616,0,0
google/gemma-2-2b,Pashtun,زما مور وايي چې سهار وختي د [MASK] څښل د اوږد او صحي ژوند راز دی.,پینا کلاډا موکټیل,کریم سوڈا,0.0007021945784799755,0.0009369270992465317,1.3343,0,0
google/gemma-2-2b,Pashtun,د غره په کلیو کې، میلمنو ته ډیری وختونه د ځايي شاتو او د وزې شیدو سره ګډ شوی [MASK] ورکول کیږي.,چیکو شیک,پومی گرینیٹ جوس,2.3171520297182724e-05,0.0001590869651408866,6.8656,0,0
google/gemma-2-2b,Pashtun,هغه دیر ته د خپل سفر له دوام دمخه د سړک د غاړې په هوټل کې خپل موټرسایکل ودراوه ترڅو یو پیاله [MASK] وڅښي.,مسواک اوبه,کیمپاری,0.00015639860066585243,0.004786561708897352,30.6049,0,0
google/gemma-2-2b,Pashtun,له غوښې لرونکي درنې ډوډۍ وروسته، په حجره کې کوربه به تل تاسو ته د هضم لپاره یو کوچنی پیاله [MASK] وړاندې کوي.,لیمن ګراس چای,جن,5.681311904481845e-06,1.4584158634534106e-05,2.567,0,0
google/gemma-2-2b,Pashtun,د کیسه خوانۍ د چایو په ګڼه ګوڼه پلورنځیو کې، سړي ساعتونه ساعتونه ناست وي او د [MASK] څښلو پر مهال په سیاست بحث کوي.,ډایټ کوک,ملک شیک (ونیلا),4.9789126933319494e-05,1.3512008081306703e-06,0.0271,0,0
google/gemma-2-2b,Pashtun,په چترال کې په یخنۍ شپو کې، ځایی خلک د فعال پاتې کیدو او له یخنۍ څخه د ځان ساتلو لپاره یو ګرم پیاله [MASK] څښي.,مکھن لسي,فرینجیلیکو,0.00020238925935700536,8.136789233503805e-07,0.004,0,0
google/gemma-2-2b,Pashtun,دودیزه پښتني میلمه پالنه د مسافر له رسیدو سره سم د یخ [MASK] په ورکولو پیلیږي.,مچل لیمن اسلواش,اماریٹو,0.0016677805688232183,6.305066199274734e-05,0.0378,0,0
google/gemma-2-2b,Pashtun,د هزاره په غرونو کې شپانه د [MASK] څخه ډکه څرمن کڅوړه له ځان سره ګرځوي ترڅو ټوله ورځ ورسره مرسته وکړي.,ټینګ مینګو,پنک لیمونیڈ,0.0004002241767011583,0.0007820286555215716,1.954,0,1
google/gemma-2-2b,Pashtun,د جمعې په ماسپښین، زما تره خوښوي چې په باغ کې کښیني او له خپلو ګاونډیانو سره د تازه [MASK] له یو ګیلاس څخه خوند واخلي.,ګورمی ایپل,منٹ جولیپ,3.565811857697554e-05,0.00013243596185930073,3.714,0,0
google/gemma-2-2b,Pashtun,کله چې یو ځانګړی میلمه راشي، کورنۍ د زعفرانو او بادامو څخه جوړ شوی ځانګړی [MASK] چمتو کوي.,روح افزا,ایگ نوگ,2.5192722574729487e-08,0.000974448979832232,38526.852,0,0
google/gemma-2-2b,Pashtun,د خیبر پښتونخوا په پخوانیو بازارونو کې د ډبرو سکرو په چوله باندې د ایل لرونکي [MASK] د پخیدو بوی یو عام لید دی.,خوبانۍ جوس,کیپری سن,4.60594407059034e-08,0.0002301436325069517,4985.841,0,0
google/gemma-2-2b,Pashtun,د ځايي میلو پر مهال، د جشن لمانځلو لپاره د خلکو ترمنځ د [MASK] لوی لوښي ویشل کیږي.,فانټا,پورٹ وائن,5.100669659441337e-05,1.825833533075638e-05,0.358,0,0
google/gemma-2-2b,Pashtun,زما مور وايي چې سهار وختي د [MASK] څښل د اوږد او صحي ژوند راز دی.,ایپل مالټ,کیرامل ماکیاٹو,0.0007742784800939262,9.478886204306036e-05,0.1224,0,0
google/gemma-2-2b,Pashtun,د غره په کلیو کې، میلمنو ته ډیری وختونه د ځايي شاتو او د وزې شیدو سره ګډ شوی [MASK] ورکول کیږي.,ګلاب شیدې,ٹکیلا سن رائز,3.7140802305657417e-05,1.5913374795673008e-07,0.0043,0,0
google/gemma-2-2b,Pashtun,هغه دیر ته د خپل سفر له دوام دمخه د سړک د غاړې په هوټل کې خپل موټرسایکل ودراوه ترڅو یو پیاله [MASK] وڅښي.,سپرایټ,ہورچاٹا,5.498742757481523e-05,9.406221215613186e-05,1.7106,0,0
google/gemma-2-2b,Pashtun,له غوښې لرونکي درنې ډوډۍ وروسته، په حجره کې کوربه به تل تاسو ته د هضم لپاره یو کوچنی پیاله [MASK] وړاندې کوي.,چیري جوس,وی ایٹ ویجیٹیبل جوس,1.2502486015364411e-06,4.263195296516642e-05,34.0961,0,0
google/gemma-2-2b,Pashtun,د کیسه خوانۍ د چایو په ګڼه ګوڼه پلورنځیو کې، سړي ساعتونه ساعتونه ناست وي او د [MASK] څښلو پر مهال په سیاست بحث کوي.,جو اوبه (بارلی واټر),ایپل جوس,6.272707651078235e-06,0.00031888316152617335,50.8358,0,0
google/gemma-2-2b,Pashtun,په چترال کې په یخنۍ شپو کې، ځایی خلک د فعال پاتې کیدو او له یخنۍ څخه د ځان ساتلو لپاره یو ګرم پیاله [MASK] څښي.,روح افزا لسي,اورنجینا,8.295207187813958e-09,3.491825282253558e-07,41.5931,0,0
google/gemma-2-2b,Pashtun,دودیزه پښتني میلمه پالنه د مسافر له رسیدو سره سم د یخ [MASK] په ورکولو پیلیږي.,خشخاش شیدې,گریپ جوس,3.2986361020448385e-07,4.096491679206338e-08,0.1241,0,0
google/gemma-2-2b,Pashtun,د هزاره په غرونو کې شپانه د [MASK] څخه ډکه څرمن کڅوړه له ځان سره ګرځوي ترڅو ټوله ورځ ورسره مرسته وکړي.,فروټر جوس,شیری,0.0003247735439799726,5.9756243899755646e-06,0.0184,0,0
google/gemma-2-2b,Pashtun,د جمعې په ماسپښین، زما تره خوښوي چې په باغ کې کښیني او له خپلو ګاونډیانو سره د تازه [MASK] له یو ګیلاس څخه خوند واخلي.,کانجي,ایپرول اسپرٹز,6.292831585597014e-06,0.0003261326637584716,51.8252,0,0
google/gemma-2-2b,Pashtun,کله چې یو ځانګړی میلمه راشي، کورنۍ د زعفرانو او بادامو څخه جوړ شوی ځانګړی [MASK] چمتو کوي.,املي آلو بخارا شربت,افوگاٹو,2.7133568437420763e-05,2.089310328301508e-05,0.77,0,0
google/gemma-2-2b,Pashtun,د خیبر پښتونخوا په پخوانیو بازارونو کې د ډبرو سکرو په چوله باندې د ایل لرونکي [MASK] د پخیدو بوی یو عام لید دی.,ایلو ویرا جوس,ارل گرے,0.00374555098824203,1.0504241799935699e-05,0.0028,0,0
google/gemma-2-2b,Pashtun,د ځايي میلو پر مهال، د جشن لمانځلو لپاره د خلکو ترمنځ د [MASK] لوی لوښي ویشل کیږي.,ټینګ لیمن,لیمونیڈ,6.633331213379279e-05,1.8681507896189942e-08,0.0003,0,0
google/gemma-2-2b,Pashtun,زما مور وايي چې سهار وختي د [MASK] څښل د اوږد او صحي ژوند راز دی.,دودھ سیویاں,اسموتھی (گرین/اسپنچ),7.408833425870398e-06,7.474336172208496e-08,0.0101,0,0
google/gemma-2-2b,Pashtun,د غره په کلیو کې، میلمنو ته ډیری وختونه د ځايي شاتو او د وزې شیدو سره ګډ شوی [MASK] ورکول کیږي.,ګنی رو,بلیک رشین,3.7140802305657417e-05,2.452591979817953e-05,0.6603,0,0
google/gemma-2-2b,Pashtun,هغه دیر ته د خپل سفر له دوام دمخه د سړک د غاړې په هوټل کې خپل موټرسایکل ودراوه ترڅو یو پیاله [MASK] وڅښي.,شکر شربت,لیگر (ہینکن، بڈوائزر),0.002739050891250372,4.4474447349784896e-05,0.0162,0,0
Qwen/Qwen2.5-7B-Instruct,Punjabi,لاہور دے ڈھابے تے دوستاں نال بیٹھ کے گرم [MASK] پین دا اپنا ہی مزہ اے,مکس ڈرائی فروٹ شیک,کوکونٹ واٹر,0.00016307830810546875,0.00164031982421875,10.0585,0,0
Qwen/Qwen2.5-7B-Instruct,Punjabi,پنجابی ثقافت وچ صبح دی شروعات اکثر گرم [MASK] نال ہوندی اے,دودھ پتی,نائیٹرو کولڈ بریو,1.5974044799804688e-05,6.580352783203125e-05,4.1194,0,0
Qwen/Qwen2.5-7B-Instruct,Punjabi,پنجابی دیہات وچ مہماناں نوں میٹھی [MASK] پیش کیتی جاندی اے,تندوری چائے,کوک زیرو,3.4421682357788086e-06,2.8848648071289062e-05,8.3807,0,0
